1006017002,100601,Arkhale,107,9,0
1004027003,100402,Arkhaule Jitpur,107,9,0
1014027007,101402,Arkhawang,107,9,0
1014027008,101402,Arlangkot,107,9,0
1011047003,101104,Arma,107,9,0
1013027002,101302,Armala,107,9,0
1012037001,101203,Arman,107,9,0
1006037001,100603,Arnaha,107,9,0
1002057002,100205,Arnaha,107,9,0
1006047001,100604,Arnama Lalpur,107,9,0
1006047002,100604,Arnama Rampur,107,9,0
1012047001,101204,Arthar Dadakharka,107,9,0
1012037002,101203,Arthunge,107,9,0
1013057003,101305,Aruchaur,107,9,0
1013057004,101305,Arukharka,107,9,0
1002067002,100206,Arun Thakur,107,9,0
1013067002,101306,Arunodaya,107,9,0
1007027003,100702,Ashigram,107,9,0
1001057001,100105,Ashrang,107,9,0
1014027009,101402,Aslewa,107,9,0
1013017005,101301,Asrang,107,9,0
1014067005,101406,Asurena,107,9,0
1014017003,101401,Asurkot,107,9,0
1001087001,100108,Atarpur,107,9,0
1008037001,100803,Atichaur,107,9,0
1004057004,100405,Aurabarni,107,9,0
1003047003,100304,Auraha,107,9,0
1002017002,100201,Aurahi,107,9,0
1002037002,100203,Aurahi,107,9,0
1006037002,100603,Aurahi,107,9,0
1002057003,100205,Aurahi,107,9,0
1006047003,100604,Aurahi,107,9,0
1003057003,100305,Auraiya,107,9,0
1003017004,100301,Avab,107,9,0
1009037001,100903,Awal Parajul,107,9,0
1009057002,100905,Awalaching,107,9,0
1003027001,100302,Ayodhyapuri,107,9,0
1008017001,100801,Babala,107,9,0
1002027002,100202,Babare,107,9,0
1002057004,100205,Babarganj,107,9,0
1014067006,101406,Babhani,107,9,0
1004057005,100405,Babiya,107,9,0
1004037003,100403,Babiya Birta,107,9,0
1012037003,101203,Babiyachaur,107,9,0
1003017005,100301,Babuain,107,9,0
1012047002,101204,Bachchha,107,9,0
1003017006,100301,Bachhanpurwa,107,9,0
1003027002,100302,Bachhayauli,107,9,0
1009037002,100903,Bada Bhairab,107,9,0
1009037003,100903,Bada Khola,107,9,0
1014027010,101402,Badagaun,107,9,0
1011057001,101105,Badagaun,107,9,0
1014047003,101404,Badahara Dubauliya,107,9,0
1006017003,100601,Badahare,107,9,0
1003017007,100301,Badaki Phulbariya,107,9,0
1010047001,101004,Badalkot,107,9,0
1008037002,100803,Baddhu,107,9,0
1001087002,100108,Badegau,107,9,0
1006047004,100604,Badharamal,107,9,0
1003057004,100305,Badharwa,107,9,0
1001057021,100105,Badikhel,107,9,0
1011027002,101102,Badikot,107,9,0
1006017004,100601,Badka Dipali,107,9,0
1010037001,101003,Badki,107,9,0
1002037003,100203,Bagada,107,9,0
1003017008,100301,Bagadi,107,9,0
1014067007,101406,Bagaha,107,9,0
1003047004,100304,Bagahi,107,9,0
1003057005,100305,Bagahi,107,9,0
1009027001,100902,Baganaha,107,9,0
1013047001,101304,Bagarchhap,107,9,0
1007027004,100702,Bagarkot,107,9,0
1003027003,100302,Bagauda,107,9,0
1014067008,101406,Bagauli,107,9,0
1003047005,100304,Bagbana,107,9,0
1002017004,100201,Bagchaura,107,9,0
1002057005,100205,Bagdaha,107,9,0
1013057005,101305,Bagephatake,107,9,0
1009017001,100901,Bageshwari,107,9,0
1001017001,100101,Bageshwari,107,9,0
1001067001,100106,Bageshwari,107,9,0
1003047006,100304,Bageshwari,107,9,0
1011017002,101101,Baghmare,107,9,0
1002037004,100203,Bagiya Banchauri,107,9,0
1012017023,101201,Baglung Jaidi,107,9,0
